id,preferred app,app use frequency,experience on app,app inaccuracy,app reliable,stats experience,vis type,question type,guess,true precipitation amount,true pop,confidence,follow up text,effort bar,effort dot,effort hop,effort text,rank1,rank2,rank3,rank4,feedback
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Quantile Dot Plot,alone,No,0.95,0.4375,Very Confident,it seems very likely that there will be a moderate amount of rain given the 100% chance of rain and the amount of precipitation predicted,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Quantile Dot Plot,event,Yes,0.40208333333333335,0.1791666666666667,Kind of confident,it seems likely that it'll rain in the afternoon because of the large amount of dots in the higher percentage columns,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Text,friend,No,0.3875,0.13749999999999998,Kind of confident,it doesn't seem likely to rain enough to stop a hike based on the fact that it's light preciptation and has a low probability,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Text,event,Yes,0.5270833333333333,0.18958333333333335,Neutral,it seems like it'll rain based on the probabilities,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Static Bar Chart,event,Yes,0.5208333333333334,0.2125,Very Confident,"it seems very likely that it'll rain at some point during the day tomorrow, as can be seen by the high probabilities and dark bar colors",Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Hypothetical Outcome Plot,amount,.01,0.15,0.55,Unsure,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Hypothetical Outcome Plot,friend,Yes,0.9125,0.3125,Kind of confident,I stared at the 3PM bar and it's consistently dark blue in the moderate/heavy precipitation category,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Static Bar Chart,event,Yes,0.46458333333333335,0.19791666666666666,Very Confident,"it looks like a lot of rain, I see a lot of dark blues",Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Text,alone,No,0.5875,0.25,Kind of confident,A 50% chance of rain sounds like it's probably going to rain,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Static Bar Chart,amount,0.1,0.1,0.1,Kind of confident,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Quantile Dot Plot,friend,No,0.1,0.037500000000000006,Kind of confident,"Selecting 3pm, it looks like there is a very low chance of rain, and if it does rain, it wouldn't be very much precipitation",Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Static Bar Chart,friend,Yes,0.45,0.21250000000000002,Unsure,It seems like it will rain about 0.2 inches at 3pm,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Text,probability,15,0.15,0.15,Very Confident,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Hypothetical Outcome Plot,probability,10,0.2,0.35,Very unsure,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Hypothetical Outcome Plot,event,Yes,0.3999999999999999,0.18125000000000002,Unsure,The bars are flashing a lot but it seems like it will rain during the middle of the day at some point,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Hypothetical Outcome Plot,alone,No,0.85,0.3125,Unsure,"The bars are flashing a lot, but around 3pm many of them are dark blue",Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Static Bar Chart,probability,10,0.1,0.15,So unsure,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Text,friend,Yes,0.7375,0.1875,Very Confident,It says there is a high chance of heavy rain - that sounds like a bad time for a hike!,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Quantile Dot Plot,alone,No,1.0,0.25,Kind of confident,It looks like there is a 100% chance of light-moderate rain,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Quantile Dot Plot,probability,55,0.2,0.6,Kind of confident,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Text,amount,0.6,0.3,0.5,Unsure,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Quantile Dot Plot,amount,0.1,0.05,0.15,Kind of confident,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Quantile Dot Plot,event,Yes,0.3645833333333333,0.13541666666666666,Kind of confident,"Watching the animation, it looks like it will rain in the early afternoon quite a bit",Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Hypothetical Outcome Plot,amount,0,0,0,Very Confident,,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Static Bar Chart,alone,No,0.9125,0.38750000000000007,Very Confident,The bars all day are very big and dark blue - that means rain!,Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2U-COA49aQiXo71uR,Built in weather app on my iPhone,Sometimes,Neutral,Sometimes,Neutral,"Current data-viz student, took 1 undergraduate statistics course",Text,event,Yes,0.64375,0.2520833333333333,Kind of confident,"It seems like it will rain heavy in the morning, then rain again at night after a short break in the weather",Neutral,Favorable,Very unfavorable,Favorable,QDP,Text,Bar,Hop,"The HOP was hard to interpret because there were a lot of changes happening on the screen at once - this gave me a kind of ""change blindness."" I liked the quantile dot plot, but the animation gave me the same sense of ""change blindness"" as I had to try to memorize many different dot plots to understand what was going on"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Static Bar Chart,amount,0.05,0.05,0.4,Very Confident,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Text,friend,No,0.0875,0.037500000000000006,Very Confident,"looked at the 3 PM and after chance of precipitation, determined chance of rain to be low until 8 PM as an acceptable margin for the hike",Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Text,amount,0.05,0.05,0.15,Very unsure,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Quantile Dot Plot,event,Yes,0.4145833333333333,0.17916666666666667,Unsure,"this was overwhelming and I had a hard time interpreting the graph, I also kind of gave up bc it was taking longer than I wanted",Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Quantile Dot Plot,amount,0,0.05,1,Kind of confident,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Static Bar Chart,event,Yes,0.3812499999999999,0.16041666666666665,Kind of confident,"determined based on the amount of precipitation possible throughout the day, but would have liked to see a percent chance to help with my decision as well",Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Hypothetical Outcome Plot,friend,No,0.0875,0.0875,Very Confident,watched the 3-5 pm window and concluded the amount of rain was acceptable (very small) during that period,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Hypothetical Outcome Plot,amount,0.3,0.3,0.65,Neutral,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Static Bar Chart,alone,Yes,0.0875,0.0375,Very Confident,I would go if I only planned to be outside for an hour,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Text,event,Yes,0.32916666666666666,0.15,Very Confident,"it looks like moderate chance of moderate rain all day, so I would like the alternative in case that comes to fruition",Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Static Bar Chart,probability,,0.1,0.2,So unsure,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Text,probability,0,0,0,Very Confident,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Hypothetical Outcome Plot,probability,70,0.5,0.8,Neutral,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Hypothetical Outcome Plot,alone,Yes,0.025,0.0125,Very Confident,"3 and 4 pm both seem to have a 0% chance of precipitation, based on all the different iterations of the graph",Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Quantile Dot Plot,alone,No,0.8500000000000001,0.25,Very Confident,the probability of precipitation is very high from 3 PM onwards,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Hypothetical Outcome Plot,event,Yes,0.5229166666666667,0.22916666666666666,Kind of confident,looks like a relatively high chance of rain throughout the day with not enough dry periods to feel safe holding the event outside,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Quantile Dot Plot,probability,0,0,0,Very Confident,,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Quantile Dot Plot,friend,Yes,0.275,0.1875,Very Confident,the chance and amount of precipitation seems to be high following after 3 pm,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Text,alone,No,0.5375,0.2375,Very Confident,the chance of rain is moderate from 3-5 pm so I would not feel confident that I would not get rained on,Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2Z1aPfj6IJE1pHAZJ,Google,Daily,Favorable,Never,Somewhat reliable,"Medium, some statistics classes and simulation courses for my IE degree",Static Bar Chart,friend,No,0.0625,0.025,Very Confident,"3 and 4 pm seem to have limited precipitation, so we should be safe",Favorable,Unfavorable,Neutral,Favorable,QDP,Hop,Text,Bar,"it was really hard to process the information as it was shifting in front of me, it would have been easier if I could have toggled to the next set of charts myself rather than the timed change"
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Hypothetical Outcome Plot,probability,100,0.3,1,Kind of confident,,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Text,amount,0.3,0.35,0.75,Very Confident,,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Text,probability,10,0.1,0.1,Very Confident,,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Static Bar Chart,amount,0.05,0.05,0.05,Very Confident,,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Quantile Dot Plot,alone,Yes,0.037500000000000006,0.0125,Very Confident,"looked at the plot for 3pm, saw that the data for the % and amount was exclusively at 0 and 0%",Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Text,event,Yes,0.65,0.23750000000000002,Very Confident,looked at listing and saw that a majority of times during the day had at least a 70% chance of rain,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Text,friend,No,0.2,0.125,Kind of confident,"saw that there's no precip at 3pm but it does look like it'll be raining heavily during the morning, which might end up going longer than expected, but the rest of the day looks fairly clear so I would probably go ahead with the hike",Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Quantile Dot Plot,probability,7,0.1,0.15,Kind of confident,,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Static Bar Chart,probability,100,0.2,0.5,Unsure,,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Hypothetical Outcome Plot,event,No,0.3875,0.16874999999999998,Very Confident,viewed the changing plot and saw that most of the midday & afternoon was mostly clear,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Static Bar Chart,event,Yes,0.5104166666666666,0.19166666666666665,Kind of confident,"saw the moderate to heavy bars on the chart throughout the day, not sure of the % chance but it seems like some amount of significant rain is expected",Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Static Bar Chart,friend,Yes,0.975,0.375,Very Confident,saw that 3pm and the area around it had moderate and high precip expected,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Text,alone,Yes,0.36250000000000004,0.225,Very Confident,"looked at the percentages and type of precip at and around 3pm, saw that there was about 40%ish and that it was moderate to heavy, so it seems like there's a good chance of some amount of rain",Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Quantile Dot Plot,event,Yes,0.6375,0.26875,Very Confident,"looked at both plots, the % one seems consistently high at peak times, precipitation amount seems significant",Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
-M_2ZgMYG6wbdE9ykD9W,Apple Weather,More than once per day,Very favorable,Not very often,Very reliable,Have taken a few statics classes in high school and college,Static Bar Chart,alone,No,0.8875,0.45000000000000007,Very Confident,high precip shown around that time,Favorable,Neutral,Favorable,Very favorable,Text,Hop,Bar,QDP,Great study of forecast data and our perception of it- I use weather apps a lot so this is really neat!
